"DateTime","sri"
"2016-10-04 00:00:00",0.4011
"2016-10-05 00:00:00",0.6221
"2016-10-06 00:00:00",0.5465
"2016-10-07 00:00:00",0.5329
"2016-10-10 00:00:00",0.6388
"2016-10-11 00:00:00",0.4523
"2016-10-12 00:00:00",0.6139
"2016-10-13 00:00:00",0.2394
"2016-10-14 00:00:00",0.3653
"2016-10-17 00:00:00",0.5405
"2016-10-18 00:00:00",0.408
"2016-10-19 00:00:00",0.567
"2016-10-20 00:00:00",0.6031
"2016-10-21 00:00:00",0.3882
"2016-10-24 00:00:00",0.4377
"2016-10-25 00:00:00",0.425
"2016-10-26 00:00:00",0.2731
"2016-10-27 00:00:00",0.472
"2016-10-28 00:00:00",0.3811
"2016-10-31 00:00:00",0.4837
"2016-11-01 00:00:00",0.3319
"2016-11-02 00:00:00",0.3873
"2016-11-03 00:00:00",0.3065
"2016-11-04 00:00:00",0.2262
"2016-11-07 00:00:00",0.2489
"2016-11-08 00:00:00",0.3606
"2016-11-09 00:00:00",0.4097
"2016-11-10 00:00:00",0.3371
"2016-11-11 00:00:00",0.4042
"2016-11-14 00:00:00",0.3624
"2016-11-15 00:00:00",0.1284
"2016-11-16 00:00:00",0.1307
"2016-11-17 00:00:00",0.2448
"2016-11-18 00:00:00",0.1935
"2016-11-21 00:00:00",0.3671
"2016-11-22 00:00:00",0.2554
"2016-11-23 00:00:00",0.1981
"2016-11-25 00:00:00",0.3239
"2016-11-28 00:00:00",0.2931
"2016-11-29 00:00:00",0.281
"2016-11-30 00:00:00",0.3779
"2016-12-01 00:00:00",0.391
"2016-12-02 00:00:00",0.334
"2016-12-05 00:00:00",0.342
"2016-12-06 00:00:00",0.3411
"2016-12-07 00:00:00",0.4693
"2016-12-08 00:00:00",0.4235
"2016-12-09 00:00:00",0.3469
"2016-12-12 00:00:00",0.3454
"2016-12-13 00:00:00",0.3941
"2016-12-14 00:00:00",0.3969
"2016-12-15 00:00:00",0.3657
"2016-12-16 00:00:00",0.3322
"2016-12-19 00:00:00",0.3689
"2016-12-20 00:00:00",0.4114
"2016-12-21 00:00:00",0.4492
"2016-12-22 00:00:00",0.4049
"2016-12-23 00:00:00",0.4905
"2016-12-27 00:00:00",0.3743
"2016-12-28 00:00:00",0.415
"2016-12-29 00:00:00",0.3818
"2016-12-30 00:00:00",0.4106
"2017-01-03 00:00:00",0.4494
"2017-01-04 00:00:00",0.3892
"2017-01-05 00:00:00",0.4092
"2017-01-06 00:00:00",0.454
"2017-01-09 00:00:00",0.3749
"2017-01-10 00:00:00",0.4534
"2017-01-11 00:00:00",0.4063
"2017-01-12 00:00:00",0.4952
"2017-01-13 00:00:00",0.4024
"2017-01-17 00:00:00",0.469
"2017-01-18 00:00:00",0.2542
"2017-01-19 00:00:00",0.4963
"2017-01-20 00:00:00",0.4411
"2017-01-23 00:00:00",0.4598
"2017-01-24 00:00:00",0.4076
"2017-01-25 00:00:00",0.3319
"2017-01-26 00:00:00",0.2935
"2017-01-27 00:00:00",0.2763
"2017-01-30 00:00:00",0.1929
"2017-01-31 00:00:00",0.2064
"2017-02-01 00:00:00",0.1817
"2017-02-02 00:00:00",0.2361
"2017-02-03 00:00:00",0.1465
"2017-02-06 00:00:00",0.1907
"2017-02-07 00:00:00",0.2712
"2017-02-08 00:00:00",0.1573
"2017-02-09 00:00:00",0.0465
"2017-02-10 00:00:00",0.1372
"2017-02-13 00:00:00",0.1131
"2017-02-14 00:00:00",0.13
"2017-02-15 00:00:00",0.125
"2017-02-16 00:00:00",0.1702
"2017-02-17 00:00:00",0.1708
"2017-02-21 00:00:00",0.2189
"2017-02-22 00:00:00",0.1965
"2017-02-23 00:00:00",0.1641
"2017-02-24 00:00:00",0.3044
"2017-02-27 00:00:00",0.2349
"2017-02-28 00:00:00",0.155
"2017-03-01 00:00:00",0.1767
"2017-03-02 00:00:00",0.2237
"2017-03-03 00:00:00",0.2164
"2017-03-06 00:00:00",0.1948
"2017-03-07 00:00:00",0.1321
"2017-03-08 00:00:00",0.1858
"2017-03-09 00:00:00",0.2073
"2017-03-10 00:00:00",0.1398
"2017-03-13 00:00:00",0.1457
"2017-03-14 00:00:00",0.1464
"2017-03-15 00:00:00",0.175
"2017-03-16 00:00:00",0.2649
"2017-03-20 00:00:00",0.5188
"2017-03-21 00:00:00",0.5534
"2017-03-22 00:00:00",0.3551
"2017-03-23 00:00:00",0.3306
"2017-03-24 00:00:00",0.2423
"2017-03-27 00:00:00",0.2379
"2017-03-28 00:00:00",0.2255
"2017-03-29 00:00:00",0.3074
"2017-03-30 00:00:00",0.3548
"2017-03-31 00:00:00",0.3325
"2017-04-03 00:00:00",0.3212
"2017-04-04 00:00:00",0.2747
"2017-04-05 00:00:00",0.3805
"2017-04-06 00:00:00",0.325
"2017-04-07 00:00:00",0.339
"2017-04-10 00:00:00",0.3105
"2017-04-11 00:00:00",0.2938
"2017-04-12 00:00:00",0.3685
"2017-04-13 00:00:00",0.3811
"2017-04-17 00:00:00",0.3862
"2017-04-18 00:00:00",0.3696
"2017-04-19 00:00:00",0.4038
"2017-04-20 00:00:00",0.2984
"2017-04-21 00:00:00",0.4025
"2017-04-24 00:00:00",0.437
"2017-04-25 00:00:00",0.3874
"2017-04-26 00:00:00",0.3539
"2017-04-27 00:00:00",0.4131
"2017-04-28 00:00:00",0.5257
"2017-05-01 00:00:00",0.4545
"2017-05-02 00:00:00",0.3225
"2017-05-03 00:00:00",0.3947
"2017-05-04 00:00:00",0.4674
"2017-05-05 00:00:00",0.3435
"2017-05-08 00:00:00",0.4458
"2017-05-09 00:00:00",0.4923
"2017-05-10 00:00:00",0.4272
"2017-05-11 00:00:00",0.4113
"2017-05-12 00:00:00",0.3301
"2017-05-15 00:00:00",0.4327
"2017-05-16 00:00:00",0.4215
"2017-05-17 00:00:00",0.3243
"2017-05-18 00:00:00",0.2752
"2017-05-19 00:00:00",0.4361
"2017-05-22 00:00:00",0.491
"2017-05-23 00:00:00",0.5491
"2017-05-24 00:00:00",0.5103
"2017-05-25 00:00:00",0.5566
"2017-05-26 00:00:00",0.5676
"2017-05-30 00:00:00",0.5644
"2017-05-31 00:00:00",0.562
"2017-06-01 00:00:00",0.6205
"2017-06-02 00:00:00",0.6304
"2017-06-05 00:00:00",0.748
"2017-06-06 00:00:00",0.613
"2017-06-07 00:00:00",0.6205
"2017-06-08 00:00:00",0.4858
"2017-06-09 00:00:00",0.4287
"2017-06-12 00:00:00",0.4708
"2017-06-13 00:00:00",0.4493
"2017-06-14 00:00:00",0.3542
"2017-06-15 00:00:00",0.4385
"2017-06-16 00:00:00",0.4229
"2017-06-19 00:00:00",0.6524
"2017-06-20 00:00:00",0.6524
"2017-06-21 00:00:00",0.4965
"2017-06-22 00:00:00",0.5484
"2017-06-23 00:00:00",0.5196
"2017-06-26 00:00:00",0.5187
"2017-06-27 00:00:00",0.4312
"2017-06-28 00:00:00",0.4674
"2017-06-29 00:00:00",0.475
"2017-06-30 00:00:00",0.5824
"2017-07-03 00:00:00",0.5134
"2017-07-05 00:00:00",0.5503
"2017-07-06 00:00:00",0.5538
"2017-07-07 00:00:00",0.5783
"2017-07-10 00:00:00",0.6345
"2017-07-11 00:00:00",0.6279
"2017-07-12 00:00:00",0.7375
"2017-07-13 00:00:00",0.7963
"2017-07-14 00:00:00",0.8883
"2017-07-17 00:00:00",1.0413
"2017-07-18 00:00:00",0.9832
"2017-07-19 00:00:00",0.9977
"2017-07-20 00:00:00",1.0566
"2017-07-21 00:00:00",0.8968
"2017-07-24 00:00:00",0.9666
"2017-07-25 00:00:00",0.9635
"2017-07-26 00:00:00",0.8549
"2017-07-27 00:00:00",0.9689
"2017-07-28 00:00:00",0.8173
"2017-07-31 00:00:00",0.9575
"2017-08-01 00:00:00",0.9418
"2017-08-02 00:00:00",0.8945
"2017-08-03 00:00:00",1.0004
"2017-08-04 00:00:00",0.9833
"2017-08-07 00:00:00",0.9925
"2017-08-08 00:00:00",0.8917
"2017-08-09 00:00:00",0.8174
"2017-08-10 00:00:00",0.675
"2017-08-11 00:00:00",0.6225
"2017-08-14 00:00:00",0.6228
"2017-08-15 00:00:00",0.66
"2017-08-16 00:00:00",0.5812
"2017-08-17 00:00:00",0.4707
"2017-08-18 00:00:00",0.4185
"2017-08-21 00:00:00",0.5842
"2017-08-22 00:00:00",0.6847
"2017-08-23 00:00:00",0.6816
"2017-08-24 00:00:00",0.7969
"2017-08-25 00:00:00",0.7349
"2017-08-28 00:00:00",0.7845
"2017-08-29 00:00:00",0.7616
"2017-08-30 00:00:00",0.7415
"2017-08-31 00:00:00",0.7598
"2017-09-01 00:00:00",0.7282
"2017-09-05 00:00:00",0.6364
"2017-09-06 00:00:00",0.6577
"2017-09-07 00:00:00",0.5643
"2017-09-08 00:00:00",0.5246
"2017-09-11 00:00:00",0.6028
"2017-09-12 00:00:00",0.5877
"2017-09-13 00:00:00",0.5148
"2017-09-14 00:00:00",0.4719
"2017-09-15 00:00:00",0.5739
"2017-09-18 00:00:00",0.8261
"2017-09-19 00:00:00",0.8873
"2017-09-20 00:00:00",0.9422
"2017-09-21 00:00:00",0.9221
"2017-09-22 00:00:00",0.8353
"2017-09-25 00:00:00",0.7059
"2017-09-26 00:00:00",0.7053
"2017-09-27 00:00:00",0.6077
"2017-09-28 00:00:00",0.6525
"2017-09-29 00:00:00",0.5903
"2017-10-02 00:00:00",0.5086
"2017-10-03 00:00:00",0.5788
"2017-10-04 00:00:00",0.5141
"2017-10-05 00:00:00",0.4704
"2017-10-06 00:00:00",0.4199
"2017-10-09 00:00:00",0.5123
"2017-10-10 00:00:00",0.5533
"2017-10-11 00:00:00",0.482
"2017-10-12 00:00:00",0.5491
"2017-10-13 00:00:00",0.6432
"2017-10-16 00:00:00",0.6744
"2017-10-17 00:00:00",0.7447
"2017-10-20 00:00:00",0.6145
"2017-10-23 00:00:00",0.4641
"2017-10-24 00:00:00",0.4604
"2017-10-25 00:00:00",0.3429
"2017-10-26 00:00:00",0.3432
"2017-10-27 00:00:00",0.4455
"2017-10-30 00:00:00",0.3675
"2017-10-31 00:00:00",0.4101
"2017-11-01 00:00:00",0.7659
"2017-11-02 00:00:00",0.4546
"2017-11-03 00:00:00",0.5041
"2017-11-06 00:00:00",0.6118
"2017-11-07 00:00:00",0.482
"2017-11-08 00:00:00",0.4524
"2017-11-09 00:00:00",0.4701
"2017-11-10 00:00:00",0.5089
"2017-11-13 00:00:00",0.4051
"2017-11-15 00:00:00",0.3473
"2017-11-16 00:00:00",0.3019
"2017-11-17 00:00:00",0.1764
"2017-11-20 00:00:00",0.2894
"2017-11-21 00:00:00",0.3767
"2017-11-22 00:00:00",0.4095
"2017-11-24 00:00:00",0.3148
"2017-11-27 00:00:00",0.4494
"2017-11-28 00:00:00",0.4716
"2017-11-29 00:00:00",0.518
"2017-11-30 00:00:00",0.5381
"2017-12-01 00:00:00",0.4289
"2017-12-04 00:00:00",0.3293
"2017-12-05 00:00:00",0.2581
"2017-12-06 00:00:00",0.2392
"2017-12-07 00:00:00",0.2199
"2017-12-08 00:00:00",0.2412
"2017-12-11 00:00:00",0.259
"2017-12-12 00:00:00",0.2791
"2017-12-13 00:00:00",0.3298
"2017-12-14 00:00:00",0.227
"2017-12-15 00:00:00",0.1644
"2017-12-18 00:00:00",0.4217
"2017-12-19 00:00:00",0.4228
"2017-12-20 00:00:00",0.4875
"2017-12-21 00:00:00",0.5853
"2017-12-22 00:00:00",0.6618
"2017-12-26 00:00:00",0.6805
"2017-12-27 00:00:00",0.7181
"2017-12-28 00:00:00",0.7327
"2017-12-29 00:00:00",0.7139
"2018-01-02 00:00:00",0.7323
"2018-01-03 00:00:00",0.838
"2018-01-04 00:00:00",0.8748
"2018-01-05 00:00:00",0.8658
"2018-01-08 00:00:00",0.8281
"2018-01-09 00:00:00",0.8046
"2018-01-10 00:00:00",0.7247
"2018-01-11 00:00:00",0.6965
"2018-01-12 00:00:00",0.6863
"2018-01-16 00:00:00",0.7846
"2018-01-17 00:00:00",0.7225
"2018-01-18 00:00:00",0.6337
"2018-01-19 00:00:00",0.6173
"2018-01-22 00:00:00",0.4548
"2018-01-23 00:00:00",0.4795
"2018-01-24 00:00:00",0.3646
"2018-01-25 00:00:00",0.3755
"2018-01-26 00:00:00",0.4272
"2018-01-29 00:00:00",0.4864
"2018-01-30 00:00:00",0.4686
"2018-01-31 00:00:00",0.6199
"2018-02-01 00:00:00",0.5663
"2018-02-02 00:00:00",0.5521
"2018-02-05 00:00:00",0.4557
"2018-02-06 00:00:00",0.5918
"2018-02-07 00:00:00",0.5554
"2018-02-08 00:00:00",0.4719
"2018-02-09 00:00:00",0.6257
"2018-02-12 00:00:00",0.6696
"2018-02-13 00:00:00",0.634
"2018-02-14 00:00:00",0.6414
"2018-02-15 00:00:00",0.6581
"2018-02-16 00:00:00",0.589
"2018-02-20 00:00:00",0.5767
"2018-02-21 00:00:00",0.4696
"2018-02-22 00:00:00",0.4544
"2018-02-26 00:00:00",0.419
"2018-02-27 00:00:00",0.3608
"2018-02-28 00:00:00",0.4362
"2018-03-01 00:00:00",0.4939
"2018-03-02 00:00:00",0.4253
"2018-03-05 00:00:00",0.4819
"2018-03-06 00:00:00",0.3878
"2018-03-07 00:00:00",0.3663
"2018-03-08 00:00:00",0.489
"2018-03-09 00:00:00",0.468
"2018-03-12 00:00:00",0.5082
"2018-03-13 00:00:00",0.5975
"2018-03-14 00:00:00",0.5962
"2018-03-15 00:00:00",0.6088
"2018-03-16 00:00:00",0.6269
"2018-03-19 00:00:00",0.6055
"2018-03-20 00:00:00",0.6463
"2018-03-21 00:00:00",0.9456
"2018-03-22 00:00:00",0.6962
"2018-03-23 00:00:00",0.5379
"2018-03-26 00:00:00",0.4884
"2018-03-27 00:00:00",0.4954
"2018-03-28 00:00:00",0.4568
"2018-03-29 00:00:00",0.5387
"2018-04-02 00:00:00",0.4714
"2018-04-03 00:00:00",0.5139
"2018-04-04 00:00:00",0.564
"2018-04-05 00:00:00",0.5539
"2018-04-06 00:00:00",0.5117
"2018-04-09 00:00:00",0.704
"2018-04-10 00:00:00",0.785
"2018-04-11 00:00:00",0.8156
"2018-04-12 00:00:00",0.6987
"2018-04-13 00:00:00",0.8042
"2018-04-16 00:00:00",0.8009
"2018-04-17 00:00:00",0.7996
"2018-04-18 00:00:00",0.7597
"2018-04-19 00:00:00",0.675
"2018-04-20 00:00:00",0.6329
"2018-04-23 00:00:00",0.7738
"2018-04-24 00:00:00",0.6222
"2018-04-25 00:00:00",0.5785
"2018-04-26 00:00:00",0.6257
"2018-04-27 00:00:00",0.7749
"2018-04-30 00:00:00",0.704
"2018-05-02 00:00:00",0.6452
"2018-05-03 00:00:00",0.7707
"2018-05-04 00:00:00",0.7576
"2018-05-07 00:00:00",0.8096
"2018-05-08 00:00:00",0.8166
"2018-05-09 00:00:00",0.8422
"2018-05-10 00:00:00",0.8714
"2018-05-11 00:00:00",0.9791
"2018-05-14 00:00:00",1.0945
"2018-05-15 00:00:00",1.0173
"2018-05-16 00:00:00",0.9582
"2018-05-17 00:00:00",0.9544
"2018-05-18 00:00:00",0.8597
"2018-05-21 00:00:00",0.901
"2018-05-22 00:00:00",0.9014
"2018-05-23 00:00:00",1.002
"2018-05-24 00:00:00",1.0674
"2018-05-25 00:00:00",1.1206
"2018-05-29 00:00:00",1.0249
"2018-05-30 00:00:00",1.141
"2018-05-31 00:00:00",1.1252
"2018-06-01 00:00:00",1.1224
"2018-06-04 00:00:00",1.1839
"2018-06-05 00:00:00",1.195
"2018-06-06 00:00:00",1.0903
"2018-06-07 00:00:00",1.0386
"2018-06-08 00:00:00",1.0091
"2018-06-11 00:00:00",1.0031
"2018-06-12 00:00:00",1.0639
"2018-06-13 00:00:00",1.1067
"2018-06-14 00:00:00",1.0374
"2018-06-15 00:00:00",1.0546
"2018-06-18 00:00:00",1.164
"2018-06-19 00:00:00",1.2621
"2018-06-20 00:00:00",1.1361
"2018-06-21 00:00:00",1.16
"2018-06-22 00:00:00",1.0191
"2018-06-25 00:00:00",1.1309
"2018-06-26 00:00:00",1.057
"2018-06-27 00:00:00",1.0302
"2018-06-28 00:00:00",0.9918
"2018-06-29 00:00:00",1.0953
"2018-07-02 00:00:00",1.0818
"2018-07-03 00:00:00",1.1847
"2018-07-05 00:00:00",1.1059
"2018-07-06 00:00:00",1.1019
"2018-07-09 00:00:00",1.1605
"2018-07-10 00:00:00",1.0543
"2018-07-11 00:00:00",1.0786
"2018-07-12 00:00:00",1.016
"2018-07-13 00:00:00",1.1318
"2018-07-16 00:00:00",1.1483
"2018-07-17 00:00:00",1.1649
"2018-07-18 00:00:00",1.306
"2018-07-19 00:00:00",1.0983
"2018-07-20 00:00:00",1.044
"2018-07-23 00:00:00",1.1161
"2018-07-24 00:00:00",0.9367
"2018-07-25 00:00:00",0.9585
"2018-07-26 00:00:00",0.972
"2018-07-27 00:00:00",1.0167
"2018-07-30 00:00:00",0.8478
"2018-07-31 00:00:00",0.8241
"2018-08-01 00:00:00",1.0873
"2018-08-02 00:00:00",1.0128
"2018-08-03 00:00:00",0.9194
"2018-08-06 00:00:00",0.9383
"2018-08-07 00:00:00",0.9975
"2018-08-08 00:00:00",0.936
"2018-08-09 00:00:00",0.9975
"2018-08-10 00:00:00",0.9779
"2018-08-13 00:00:00",0.888
"2018-08-14 00:00:00",0.9182
"2018-08-15 00:00:00",0.8763
"2018-08-16 00:00:00",0.926
"2018-08-17 00:00:00",0.8791
"2018-08-20 00:00:00",1.1053
"2018-08-21 00:00:00",0.929
"2018-08-22 00:00:00",0.9223
"2018-08-23 00:00:00",0.9095
"2018-08-24 00:00:00",0.866
"2018-08-27 00:00:00",0.7811
"2018-08-28 00:00:00",0.9237
"2018-08-29 00:00:00",0.8678
"2018-08-30 00:00:00",0.8293
"2018-08-31 00:00:00",0.9178
"2018-09-04 00:00:00",0.9421
"2018-09-05 00:00:00",0.911
"2018-09-06 00:00:00",0.9299
"2018-09-07 00:00:00",0.8761
"2018-09-10 00:00:00",0.8967
"2018-09-11 00:00:00",0.8221
"2018-09-12 00:00:00",0.917
"2018-09-13 00:00:00",0.9911
"2018-09-14 00:00:00",0.9656
"2018-09-17 00:00:00",0.9514
"2018-09-18 00:00:00",0.9322
"2018-09-19 00:00:00",0.9701
"2018-09-20 00:00:00",0.9717
"2018-09-21 00:00:00",1.0961
"2018-09-24 00:00:00",1.2212
"2018-09-25 00:00:00",1.1436
"2018-09-26 00:00:00",1.131
"2018-09-27 00:00:00",1.0442
"2018-09-28 00:00:00",1.0726
"2018-10-01 00:00:00",1.0141
"2018-10-02 00:00:00",1.0718
"2018-10-03 00:00:00",1.1209
"2018-10-04 00:00:00",1.0025
"2018-10-05 00:00:00",1.0305
"2018-10-08 00:00:00",1.1007
"2018-10-09 00:00:00",1.1088
"2018-10-10 00:00:00",1.2016
"2018-10-11 00:00:00",1.1138
"2018-10-12 00:00:00",0.8968
"2018-10-15 00:00:00",0.9767
"2018-10-16 00:00:00",1.0167
"2018-10-17 00:00:00",0.9981
"2018-10-18 00:00:00",0.831
"2018-10-19 00:00:00",0.7934
"2018-10-22 00:00:00",0.8179
"2018-10-23 00:00:00",0.8821
"2018-10-24 00:00:00",0.6465
"2018-10-25 00:00:00",0.6731
"2018-10-26 00:00:00",0.6229
"2018-10-29 00:00:00",0.566
"2018-10-30 00:00:00",0.6309
"2018-10-31 00:00:00",0.6648
"2018-11-01 00:00:00",0.7254
"2018-11-02 00:00:00",0.6414
"2018-11-05 00:00:00",0.656
"2018-11-06 00:00:00",0.7023
"2018-11-07 00:00:00",0.8622
"2018-11-08 00:00:00",0.9834
"2018-11-09 00:00:00",0.9105
"2018-11-12 00:00:00",0.7988
"2018-11-13 00:00:00",0.8289
"2018-11-14 00:00:00",0.6966
"2018-11-15 00:00:00",0.8228
"2018-11-16 00:00:00",0.7354
"2018-11-19 00:00:00",0.7568
"2018-11-20 00:00:00",0.7529
"2018-11-21 00:00:00",0.8837
"2018-11-23 00:00:00",0.8218
"2018-11-26 00:00:00",0.834
"2018-11-27 00:00:00",0.9248
"2018-11-28 00:00:00",0.9292
"2018-11-29 00:00:00",1.0038
"2018-11-30 00:00:00",0.952
"2018-12-03 00:00:00",1.0553
"2018-12-04 00:00:00",0.8822
"2018-12-06 00:00:00",0.8204
"2018-12-07 00:00:00",0.8523
"2018-12-10 00:00:00",0.8644
"2018-12-11 00:00:00",0.7924
"2018-12-12 00:00:00",0.6926
"2018-12-13 00:00:00",0.6772
"2018-12-14 00:00:00",0.6128
"2018-12-17 00:00:00",0.623
"2018-12-18 00:00:00",0.6009
"2018-12-19 00:00:00",0.7173
"2018-12-20 00:00:00",0.6036
"2018-12-21 00:00:00",0.5999
"2018-12-26 00:00:00",0.785
"2018-12-27 00:00:00",0.7235
"2018-12-28 00:00:00",0.8018
"2018-12-31 00:00:00",0.7395
"2019-01-02 00:00:00",0.7431
"2019-01-03 00:00:00",0.7414
"2019-01-04 00:00:00",0.7761
"2019-01-07 00:00:00",0.8247
"2019-01-08 00:00:00",0.8107
"2019-01-09 00:00:00",0.8751
"2019-01-10 00:00:00",0.7657
"2019-01-11 00:00:00",0.7865
"2019-01-14 00:00:00",0.8021
"2019-01-15 00:00:00",0.855
"2019-01-16 00:00:00",0.8933
"2019-01-17 00:00:00",0.9076
"2019-01-18 00:00:00",0.9884
"2019-01-22 00:00:00",1.0657
"2019-01-23 00:00:00",0.8926
"2019-01-24 00:00:00",0.8392
"2019-01-25 00:00:00",0.8842
"2019-01-28 00:00:00",0.887
"2019-01-29 00:00:00",0.8902
"2019-01-30 00:00:00",0.9572
"2019-01-31 00:00:00",0.8317
"2019-02-01 00:00:00",0.827
"2019-02-04 00:00:00",0.9396
"2019-02-05 00:00:00",1.0524
"2019-02-06 00:00:00",1.0576
"2019-02-07 00:00:00",1.0713
"2019-02-08 00:00:00",1.0311
"2019-02-11 00:00:00",1.0866
"2019-02-12 00:00:00",1.0219
"2019-02-13 00:00:00",1.0597
"2019-02-14 00:00:00",0.9235
"2019-02-15 00:00:00",1.1918
"2019-02-20 00:00:00",1.1373
"2019-02-21 00:00:00",1.0679
"2019-02-22 00:00:00",1.0238
"2019-02-25 00:00:00",1.1179
"2019-02-26 00:00:00",1.0748
"2019-02-27 00:00:00",1.0558
"2019-02-28 00:00:00",1.1296
"2019-03-01 00:00:00",1.2074
"2019-03-04 00:00:00",1.2113
"2019-03-05 00:00:00",1.1547
"2019-03-06 00:00:00",0.9856
"2019-03-07 00:00:00",0.9483
"2019-03-08 00:00:00",0.959
"2019-03-11 00:00:00",1.0426
"2019-03-12 00:00:00",1.1238
"2019-03-13 00:00:00",1.1723
"2019-03-14 00:00:00",1.1708
"2019-03-15 00:00:00",1.3549
"2019-03-18 00:00:00",1.4332
"2019-03-19 00:00:00",1.2969
"2019-03-20 00:00:00",1.094
"2019-03-21 00:00:00",0.8697
"2019-03-22 00:00:00",0.6749
"2019-03-25 00:00:00",0.6474
"2019-03-26 00:00:00",0.6971
"2019-03-27 00:00:00",0.7294
"2019-03-28 00:00:00",0.8312
"2019-03-29 00:00:00",0.839
"2019-04-01 00:00:00",0.9414
"2019-04-02 00:00:00",0.8308
"2019-04-03 00:00:00",0.8913
"2019-04-04 00:00:00",0.9112
"2019-04-05 00:00:00",0.9063
"2019-04-08 00:00:00",0.8947
"2019-04-09 00:00:00",0.8066
"2019-04-10 00:00:00",0.7659
"2019-04-11 00:00:00",0.8204
"2019-04-12 00:00:00",0.858
"2019-04-15 00:00:00",0.7444
"2019-04-16 00:00:00",0.8733
"2019-04-17 00:00:00",0.8258
"2019-04-18 00:00:00",0.8105
"2019-04-22 00:00:00",0.7721
"2019-04-23 00:00:00",0.8351
"2019-04-24 00:00:00",0.8138
"2019-04-25 00:00:00",0.7649
"2019-04-26 00:00:00",0.7549
"2019-04-29 00:00:00",0.7992
"2019-04-30 00:00:00",0.7634
"2019-05-01 00:00:00",0.7404
"2019-05-02 00:00:00",0.7357
"2019-05-03 00:00:00",0.7211
"2019-05-06 00:00:00",0.7063
"2019-05-07 00:00:00",0.6601
"2019-05-08 00:00:00",0.7138
"2019-05-09 00:00:00",0.7008
"2019-05-10 00:00:00",0.713
"2019-05-13 00:00:00",0.8015
"2019-05-14 00:00:00",0.8503
"2019-05-15 00:00:00",0.7457
"2019-05-16 00:00:00",0.8317
"2019-05-17 00:00:00",0.7735
"2019-05-20 00:00:00",0.7528
"2019-05-21 00:00:00",0.7891
"2019-05-22 00:00:00",0.715
"2019-05-23 00:00:00",0.6667
"2019-05-24 00:00:00",0.7057
"2019-05-28 00:00:00",0.8055
"2019-05-29 00:00:00",0.8268
"2019-05-30 00:00:00",0.7567
"2019-05-31 00:00:00",0.7407
"2019-06-03 00:00:00",0.7675
"2019-06-04 00:00:00",0.7508
"2019-06-05 00:00:00",0.7985
"2019-06-06 00:00:00",0.7891
"2019-06-07 00:00:00",0.7205
"2019-06-10 00:00:00",0.8216
"2019-06-11 00:00:00",0.8443
"2019-06-12 00:00:00",0.8562
"2019-06-13 00:00:00",0.8918
"2019-06-14 00:00:00",0.9311
"2019-06-17 00:00:00",0.9305
"2019-06-18 00:00:00",0.9736
"2019-06-19 00:00:00",1.0881
"2019-06-20 00:00:00",0.8987
"2019-06-21 00:00:00",0.9138
"2019-06-24 00:00:00",1.1165
"2019-06-25 00:00:00",0.9349
"2019-06-26 00:00:00",0.8773
"2019-06-27 00:00:00",1.0194
"2019-06-28 00:00:00",1.1206
"2019-07-01 00:00:00",1.2683
"2019-07-02 00:00:00",1.1403
"2019-07-03 00:00:00",1.1359
"2019-07-05 00:00:00",1.1617
"2019-07-08 00:00:00",1.1103
"2019-07-09 00:00:00",1.0906
"2019-07-10 00:00:00",1.176
"2019-07-11 00:00:00",1.1474
"2019-07-12 00:00:00",1.1635
"2019-07-15 00:00:00",1.1081
"2019-07-16 00:00:00",1.0807
"2019-07-17 00:00:00",0.9839
"2019-07-18 00:00:00",1.0101
"2019-07-19 00:00:00",0.9894
"2019-07-22 00:00:00",1.0816
"2019-07-23 00:00:00",1.0815
"2019-07-24 00:00:00",1.117
"2019-07-25 00:00:00",0.8705
"2019-07-26 00:00:00",0.8231
"2019-07-29 00:00:00",0.7105
"2019-07-30 00:00:00",0.658
"2019-07-31 00:00:00",0.7112
"2019-08-01 00:00:00",0.6355
"2019-08-02 00:00:00",0.6557
"2019-08-05 00:00:00",0.4778
"2019-08-06 00:00:00",0.4729
"2019-08-07 00:00:00",0.5613
"2019-08-08 00:00:00",0.6284
"2019-08-09 00:00:00",0.6245
"2019-08-12 00:00:00",0.4766
"2019-08-13 00:00:00",0.5542
"2019-08-14 00:00:00",0.5366
"2019-08-15 00:00:00",0.4885
"2019-08-16 00:00:00",0.5935
"2019-08-19 00:00:00",0.8475
"2019-08-20 00:00:00",0.6186
"2019-08-21 00:00:00",0.6651
"2019-08-22 00:00:00",0.595
"2019-08-23 00:00:00",0.6456
"2019-08-26 00:00:00",0.5679
"2019-08-27 00:00:00",0.4944
"2019-08-28 00:00:00",0.4602
"2019-08-29 00:00:00",0.543
"2019-08-30 00:00:00",0.6024
"2019-09-03 00:00:00",0.5022
"2019-09-04 00:00:00",0.5311
"2019-09-05 00:00:00",0.6241
"2019-09-06 00:00:00",0.7365
"2019-09-09 00:00:00",0.5764
"2019-09-10 00:00:00",0.5972
"2019-09-11 00:00:00",0.5867
"2019-09-12 00:00:00",0.5764
"2019-09-13 00:00:00",0.5878
"2019-09-16 00:00:00",0.5838
"2019-09-17 00:00:00",0.5662
"2019-09-18 00:00:00",0.6811
"2019-09-19 00:00:00",0.6375
"2019-09-20 00:00:00",0.6786
"2019-09-23 00:00:00",0.7777
"2019-09-24 00:00:00",0.6408
